"gene","n","spearman_rho","p_value","p_adj_BH","abs_rho","direction"
"RBM22",266,0.103700102492823,0.0914331283905521,0.144480590758035,0.103700102492823,"Positive"
"A4GALT",266,-0.103637618532233,0.091629623714559,0.144775774581893,0.103637618532233,"Negative"
"CDK5R2",266,-0.103610357695739,0.0917154574012144,0.144896067905747,0.103610357695739,"Negative"
"CRTAC1",266,-0.103574827172847,0.0918274255078745,0.145057619716838,0.103574827172847,"Negative"
"ARHGAP30",266,-0.103568758657296,0.0918465602669485,0.145072506219914,0.103568758657296,"Negative"
"C11ORF95",266,-0.103548993322824,0.091908904827226,0.14515563264763,0.103548993322824,"Negative"
"FOXN4",266,0.103539698760964,0.0919382337677293,0.145186604043986,0.103539698760964,"Positive"
"TEFM",266,0.103505637105271,0.0920457790500655,0.145341073166571,0.103505637105271,"Positive"
"OBSCN",266,-0.103479495856453,0.0921283848039992,0.145456134071755,0.103479495856453,"Negative"
"APOE",266,-0.10347630789928,0.0921384627258717,0.145456672795287,0.10347630789928,"Negative"
"SSBP2",266,0.103446978693288,0.0922312209255691,0.145587722887476,0.103446978693288,"Positive"
"TMEM63A",266,-0.103438690004638,0.0922574487112552,0.145613737590855,0.103438690004638,"Negative"
"GRIN1",266,0.103416374304428,0.0923280915864967,0.145709841560392,0.103416374304428,"Positive"
"CAMSAP3",266,0.10341254875582,0.0923402061297294,0.145713567061585,0.10341254875582,"Positive"
"FOXL1",266,-0.103396256735152,0.0923918130460964,0.14577960446722,0.103396256735152,"Negative"
"BAIAP2L2",266,-0.103316910040631,0.0926434824571079,0.146161261424304,0.103316910040631,"Negative"
"ABT1",266,0.103299057480462,0.0927001820098556,0.146235271282496,0.103299057480462,"Positive"
"ZNF559",266,0.103267177908732,0.0928015001076615,0.146379644188402,0.103267177908732,"Positive"
"PIK3IP1",266,0.103256976445778,0.0928339405605127,0.146415354522118,0.103256976445778,"Positive"
"GSK3A",266,0.103232747971264,0.0929110229128186,0.146506409346434,0.103232747971264,"Positive"
"SYT3",266,0.10323266487219,0.0929112873785471,0.146506409346434,0.10323266487219,"Positive"
"PPP3CC",266,-0.10321425781966,0.0929698832788998,0.146583333646806,0.10321425781966,"Negative"
"GFPT2",266,-0.103197680442361,0.093022679938698,0.146651099156206,0.103197680442361,"Negative"
"ARMC8",266,0.103184291022234,0.0930653408599155,0.146702872966791,0.103184291022234,"Positive"
"UBALD2",266,-0.103176002333585,0.0930917578246673,0.146729032511364,0.103176002333585,"Negative"
"KDM4B",266,0.103138384438943,0.0932117254152451,0.146902623270213,0.103138384438943,"Positive"
"NAPRT",266,-0.103117981513036,0.093276844160682,0.14698303597298,0.103117981513036,"Negative"
"WNT7B",266,0.103116233103931,0.0932824261369449,0.14698303597298,0.103116233103931,"Positive"
"PPARA",266,0.103109055232952,0.0933053450228413,0.147003643671823,0.103109055232952,"Positive"
"DNASE2",266,0.103105229684344,0.0933175618047405,0.147007387514607,0.103105229684344,"Positive"
"ZMIZ2",266,-0.103051034412404,0.0934907700176288,0.147258830658793,0.103051034412404,"Negative"
"C11ORF57",266,0.1030491216381,0.0934968879308285,0.147258830658793,0.1030491216381,"Positive"
"MATCAP2",266,0.103014054109197,0.0936091062787551,0.147407708874271,0.103014054109197,"Positive"
"CHIC2",266,0.103013416517762,0.0936111476062794,0.147407708874271,0.103013416517762,"Positive"
"LMNB2",266,-0.102987275268944,0.0936948726089414,0.147523998936022,0.102987275268944,"Negative"
"NEK9",266,0.10297707380599,0.0937275619767633,0.147559916574019,0.10297707380599,"Positive"
"MPP6",266,0.102971335483079,0.0937459537428723,0.147573319595866,0.102971335483079,"Positive"
"HOOK1",266,0.102949019782868,0.0938175046390467,0.147661272796134,0.102949019782868,"Positive"
"GJC3",266,0.102947744599999,0.0938215945766723,0.147661272796134,0.102947744599999,"Positive"
"SLC9A3R2",266,0.102923516125484,0.0938993304095678,0.14776804982498,0.102923516125484,"Positive"
"ANXA11",266,0.102917777802573,0.0939177490480701,0.147781467561525,0.102917777802573,"Positive"
"HIPK3",266,0.102869320853544,0.0940733991169584,0.148010796146208,0.102869320853544,"Positive"
"PHLDA1",266,-0.102847642744767,0.0941430985923097,0.148104859927392,0.102847642744767,"Negative"
"CHDH",266,0.102832978141772,0.0941902715768335,0.148163469209889,0.102832978141772,"Positive"
"MRM2",266,0.102794722655696,0.0943134202324086,0.148341565050743,0.102794722655696,"Positive"
"YY1AP1",266,0.102759655126793,0.0944264192081356,0.148503661074885,0.102759655126793,"Positive"
"KCNS3",266,0.102736064243713,0.0945024973922233,0.148607664057097,0.102736064243713,"Positive"
"AIF1",266,-0.102713110952067,0.0945765662868893,0.148708485818318,0.102713110952067,"Negative"
"IZUMO4",266,0.102695895983333,0.0946321483111044,0.148780221387033,0.102695895983333,"Positive"
"ST6GALNAC3",266,-0.102679318606034,0.09468569633935,0.14884874435584,0.102679318606034,"Negative"
"PGLYRP2",266,-0.102660792853824,0.0947455665462234,0.14892719051284,0.102660792853824,"Negative"
"PTGES3L",266,-0.10265381494865,0.0947681250617514,0.148946977411626,0.10265381494865,"Negative"
"LGALS8",266,0.102641700711393,0.0948072987279767,0.148977199505338,0.102641700711393,"Positive"
"PRR4",266,-0.102641700711393,0.0948072987279767,0.148977199505338,0.102641700711393,"Negative"
"DAP",266,0.10263851275422,0.094817609731429,0.148977731571079,0.10263851275422,"Positive"
"ETNK1",266,0.102582404707975,0.0949992296674367,0.149238191816642,0.102582404707975,"Positive"
"BACE1",266,-0.102581129525106,0.0950033606115712,0.149238191816642,0.102581129525106,"Negative"
"NUTF2",266,0.102567740104979,0.0950467441643054,0.149290643578021,0.102567740104979,"Positive"
"MOK",266,-0.102561364190633,0.0950674085445155,0.149307402885462,0.102561364190633,"Negative"
"GORAB",266,-0.10253586053325,0.0951501018525501,0.149421567494507,0.10253586053325,"Negative"
"KRIT1",266,-0.102532034984642,0.0951625107883989,0.149425346717247,0.102532034984642,"Negative"
"VPS16",266,-0.102523108704558,0.0951914699843757,0.149455109836741,0.102523108704558,"Negative"
"HACE1",266,-0.102518645564515,0.0952059522140978,0.149462139567718,0.102518645564515,"Negative"
"ZRANB2",266,0.10249569227287,0.0952804599722004,0.149563390934612,0.10249569227287,"Positive"
"ZNF821",266,0.102470826206921,0.0953612291028511,0.14967444857822,0.102470826206921,"Positive"
"GRID2IP",266,0.102379650631773,0.0956578491314773,0.150124236597872,0.102379650631773,"Positive"
"TRIO",266,-0.102344583102871,0.0957721291438492,0.15028779803361,0.102344583102871,"Negative"
"BHLHE40",266,-0.10230569002536,0.0958990031424606,0.15046834323995,0.10230569002536,"Negative"
"FLYWCH1",266,0.102303139659622,0.0959073274202293,0.15046834323995,0.102303139659622,"Positive"
"GNL1",266,-0.102286562282322,0.0959614492442665,0.150537445160149,0.102286562282322,"Negative"
"EHD3",266,0.102265521764981,0.0960301773290761,0.150629443418634,0.102265521764981,"Positive"
"ANKS3",266,0.102225991096036,0.0961594087505196,0.150816315729555,0.102225991096036,"Positive"
"TNFSF13B",266,-0.102166695092618,0.096353515306415,0.151093518721082,0.102166695092618,"Negative"
"S100A12",266,-0.10216582085576,0.0963563794668817,0.151093518721082,0.10216582085576,"Negative"
"ICA1L",266,0.102122701283631,0.0964977311795144,0.151299286953271,0.102122701283631,"Positive"
"TTC4",266,0.102046190311479,0.0967489503101152,0.151655281943759,0.102046190311479,"Positive"
"METTL22",266,-0.102045552720045,0.09675104598598,0.151655281943759,0.102045552720045,"Negative"
"CDADC1",266,0.102044277537176,0.0967552374460114,0.151655281943759,0.102044277537176,"Positive"
"FCGR1A",266,-0.102040451988568,0.0967678126925461,0.151659080341371,0.102040451988568,"Negative"
"PREB",266,0.101987531899496,0.0969419036550737,0.151903341267602,0.101987531899496,"Positive"
"FAM175A",266,0.101986894308062,0.0969440026538131,0.151903341267602,0.101986894308062,"Positive"
"ADGRV1",266,0.101983706350889,0.0969544981895637,0.151903854059139,0.101983706350889,"Positive"
"APOBEC3G",266,-0.101967128973589,0.0970090895403326,0.15197344679562,0.101967128973589,"Negative"
"HYAL2",266,0.101947363639117,0.0970742111655981,0.152059519828339,0.101947363639117,"Positive"
"C3ORF80",266,0.101928889734762,0.0971351092838005,0.152138959697074,0.101928889734762,"Positive"
"IFI30",266,-0.101904645012999,0.0972150766349835,0.15224824718,0.101904645012999,"Negative"
"PLCE1",266,-0.101853000106797,0.0973855935952433,0.152499306364711,0.101853000106797,"Negative"
"A1CF",266,-0.101833576587908,0.0974497860748389,0.152576211561866,0.101833576587908,"Negative"
"ZNF691",266,0.101831959589455,0.0974551315833271,0.152576211561866,0.101831959589455,"Positive"
"SNX16",266,0.101823033309371,0.097484644467316,0.152606423943962,0.101823033309371,"Positive"
"CD84",266,-0.101796254469117,0.0975732257382541,0.152729088359574,0.101796254469117,"Negative"
"ADGRF1",266,0.101754388252488,0.0977118424427211,0.152930038161531,0.101754388252488,"Positive"
"NRN1",266,-0.101738233648569,0.0977653712513932,0.152997787672802,0.101738233648569,"Negative"
"JUNB",266,-0.101709542034012,0.0978604992893374,0.153130616830775,0.101709542034012,"Negative"
"ZXDC",266,-0.101689139108105,0.097928190621719,0.153220490123362,0.101689139108105,"Negative"
"ZNF234",266,0.101603701855869,0.0982120521648099,0.153648533594103,0.101603701855869,"Positive"
"XRCC4",266,-0.101560983229751,0.098354227784838,0.153852024892562,0.101560983229751,"Negative"
"FMO4",266,-0.101558432864013,0.0983627210488562,0.153852024892562,0.101558432864013,"Negative"
"CNKSR1",266,0.10153165402376,0.0984519354874606,0.153975446424537,0.10153165402376,"Positive"
"ARX",266,0.101525397962411,0.0984727869823576,0.153991936012712,0.101525397962411,"Positive"
"PGD",266,-0.101506787957811,0.0985348349840076,0.15407283858343,0.101506787957811,"Negative"
"PRPS1",266,0.101501687226334,0.0985518468571808,0.154080485919715,0.101501687226334,"Positive"
"DBNDD1",266,0.101499136860595,0.0985603536681701,0.154080485919715,0.101499136860595,"Positive"
"NFKBIL1",266,0.101461518965954,0.0986858968590074,0.154260606171049,0.101461518965954,"Positive"
"MRPL13",266,0.101453867868739,0.09871144659606,0.154284400575281,0.101453867868739,"Positive"
"LHX2",266,-0.101436814588244,0.098768412464772,0.154335491512126,0.101436814588244,"Negative"
"KIF1B",266,0.101435377717136,0.0987732134726595,0.154335491512126,0.101435377717136,"Positive"
"NTN5",266,0.101434804799684,0.0987751278095883,0.154335491512126,0.101434804799684,"Positive"
"MPV17L",266,0.101395847048191,0.0989053697019593,0.154522831831998,0.101395847048191,"Positive"
"GNA13",266,-0.101352490830638,0.0990504765718638,0.154733354544293,0.101352490830638,"Negative"
"WNT10B",266,0.101311382331925,0.0991882166423306,0.154932326267229,0.101311382331925,"Positive"
"MBD6",266,-0.101288731687179,0.0992641758753404,0.155034764600283,0.101288731687179,"Negative"
"INTS6",266,0.101269603944141,0.0993283569491147,0.155102573895978,0.101269603944141,"Positive"
"PPIP5K1",266,0.101269603944141,0.0993283569491147,0.155102573895978,0.101269603944141,"Positive"
"SCARF1",266,-0.101253664158276,0.0993818663228513,0.155169910221266,0.101253664158276,"Negative"
"CLEC3B",266,0.101247925835364,0.0994011352947068,0.1551837767967,0.101247925835364,"Positive"
"SLC6A8",266,0.101234536415238,0.099446107755163,0.155237764237657,0.101234536415238,"Positive"
"DNTTIP1",266,-0.101228160500892,0.0994675288849157,0.155254980045111,0.101228160500892,"Negative"
"YAP1",266,0.101216046263634,0.0995082391154561,0.155302296713936,0.101216046263634,"Positive"
"ZNF500",266,0.101212858306461,0.0995189545304392,0.155302795542696,0.101212858306461,"Positive"
"SORBS2",266,0.101196280929162,0.099574689443593,0.155373541424466,0.101196280929162,"Positive"
"PLPP2",266,0.101191180197685,0.0995918436277657,0.155384078533179,0.101191180197685,"Positive"
"EML3",266,-0.101186717057643,0.0996068554616719,0.155391271276307,0.101186717057643,"Negative"
"SDHAF1",266,0.101179065960428,0.0996325942096067,0.155415195248754,0.101179065960428,"Positive"
"COMMD5",266,0.101170777271778,0.0996604838058329,0.155442468947101,0.101170777271778,"Positive"
"MYLK",266,-0.101146548797263,0.0997420427448799,0.155553437369847,0.101146548797263,"Negative"
"HCAR2",266,-0.101134595766515,0.0997822990484739,0.155599975520371,0.101134595766515,"Negative"
"NOP2",266,0.101129971419964,0.0997978767220939,0.155608024251264,0.101129971419964,"Positive"
"LY6E",266,-0.101124870688487,0.0998150613930312,0.15561857672203,0.101124870688487,"Negative"
"TMEM119",266,0.101114669225534,0.0998494377747039,0.155655927258301,0.101114669225534,"Positive"
"ARL6IP1",266,0.101103192579711,0.0998881224254344,0.155699985487642,0.101103192579711,"Positive"
"DACH1",266,0.101089803159584,0.0999332695376849,0.155745069875865,0.101089803159584,"Positive"
"EEIG2",266,-0.101086615202411,0.0999440212345821,0.155745069875865,0.101086615202411,"Negative"
"DCTN6",266,0.101085340019542,0.0999483221701533,0.155745069875865,0.101085340019542,"Positive"
"STK35",266,0.101076413739458,0.0999784328284688,0.155775741345901,0.101076413739458,"Positive"
"EPX",266,-0.101049332210536,0.100069829865354,0.155901886365473,0.101049332210536,"Negative"
"MAZ",266,0.10102540642469,0.100150631735559,0.156011500260429,0.10102540642469,"Positive"
"DDHD2",266,-0.101020305693213,0.100167864550308,0.156022075749874,0.101020305693213,"Negative"
"CTNNBL1",266,-0.100976311884226,0.100316595167796,0.156237449459101,0.100976311884226,"Negative"
"FLRT1",266,-0.1009463450868,0.100418004616336,0.156379085892155,0.1009463450868,"Negative"
"ZFYVE28",266,-0.100925942160893,0.100487095826721,0.156470369455428,0.100925942160893,"Negative"
"TESK1",266,0.100911915149332,0.100534617884055,0.156528051752986,0.100911915149332,"Positive"
"EMC6",266,0.100908089600724,0.100547581535727,0.156531921692603,0.100908089600724,"Positive"
"SNRNP25",266,0.100887049083383,0.100618905301072,0.156626636062594,0.100887049083383,"Positive"
"ECEL1",266,-0.100881732480144,0.100636934023028,0.156638378554909,0.100881732480144,"Negative"
"FAM107B",266,-0.100876847620429,0.100653500949245,0.156647843596288,0.100876847620429,"Negative"
"DAPK3",266,-0.100869834114649,0.100677290924461,0.156668546783388,0.100869834114649,"Negative"
"AP2A2",266,0.100852619145914,0.100735703389922,0.156743117690037,0.100852619145914,"Positive"
"SNX29",266,-0.100823927531358,0.100833117168879,0.156878352154331,0.100823927531358,"Negative"
"GHDC",266,0.100812450885535,0.100872103571533,0.156922665339492,0.100812450885535,"Positive"
"RNF146",266,0.100802887014016,0.100904601362034,0.156950645654697,0.100802887014016,"Positive"
"CCP110",266,-0.100800974239712,0.100911101915347,0.156950645654697,0.100800974239712,"Negative"
"CD8B",266,-0.100786373897266,0.100960732033403,0.157011490302624,0.100786373897266,"Negative"
"MEPE",266,-0.100779416913942,0.100984387314201,0.157031931100952,0.100779416913942,"Negative"
"SAMM50",266,0.100759530796463,0.101052028720866,0.157120759477625,0.100759530796463,"Positive"
"AARS",266,0.100723825676126,0.101173567555741,0.157293363067459,0.100723825676126,"Positive"
"HOXA9",266,-0.100711089900567,0.101216947641332,0.157344430885938,0.100711089900567,"Negative"
"HSBP1",266,0.100690033330092,0.101288701993599,0.157439592038537,0.100690033330092,"Positive"
"CENPB",266,-0.100683657415746,0.101310437103673,0.157456993330397,0.100683657415746,"Negative"
"DCUN1D4",266,-0.100676006318531,0.101336524111086,0.157481154030534,0.100676006318531,"Negative"
"GLRX",266,-0.100668992812751,0.10136044187394,0.157488936761553,0.100668992812751,"Negative"
"AC004381",266,-0.100668355221316,0.101362616437669,0.157488936761553,0.100668355221316,"Negative"
"NRAS",266,-0.100642213972498,0.101451805363185,0.157611119001729,0.100642213972498,"Negative"
"ATAD1",266,0.10054402489157,0.101787362832318,0.158115983503379,0.10054402489157,"Positive"
"BRI3BP",266,0.100512782911274,0.101894315165005,0.158265665860887,0.100512782911274,"Positive"
"LRRC4",266,-0.100508319771232,0.101909601328092,0.158272952930696,0.100508319771232,"Negative"
"ZC4H2",266,-0.100449661359249,0.102110673920185,0.158568748201002,0.100449661359249,"Negative"
"NLGN2",266,-0.100418419378954,0.102217894993192,0.158718754111142,0.100418419378954,"Negative"
"POLA1",266,-0.100408217916001,0.10225292524333,0.158756646249232,0.100408217916001,"Negative"
"PRKCH",266,0.100399929227351,0.102281394315197,0.158784344765118,0.100399929227351,"Positive"
"NAPB",266,-0.100389090172963,0.102318632563881,0.158822750108241,0.100389090172963,"Negative"
"LSM6",266,0.100386539807224,0.102327396063446,0.158822750108241,0.100386539807224,"Positive"
"GGA2",266,-0.10036932483849,0.102386565219408,0.158898077894529,0.10036932483849,"Negative"
"APOBEC3F",266,-0.100354660235494,0.102436989921383,0.158959820550071,0.100354660235494,"Negative"
"TRIM23",266,0.100342545998237,0.102478659926422,0.159007966414709,0.100342545998237,"Positive"
"CCL19",266,0.100281424355772,0.102689107928496,0.159317954444262,0.100281424355772,"Positive"
"GLIPR1",266,-0.100278149263343,0.10270039404451,0.159318918653265,0.100278149263343,"Negative"
"SGCA",266,-0.100270884356961,0.102725432740862,0.159341214797605,0.100270884356961,"Negative"
"TTC33",266,0.100253283197394,0.102786115631883,0.15941878959974,0.100253283197394,"Positive"
